term,normalized_term,category,confidence,reason,table_count,total_occurrences,header_table_count,title_table_count,cell_table_count,unit_context_table_count,measure_context_table_count,generic_context_table_count,unit_only_table_count,measure_only_table_count,generic_only_table_count,mixed_context_table_count,unit_lexical_match,measure_lexical_match,sources,columns
Volume indices of real expenditure per capita (in PPS_EU27_2020=100),volume indices of real expenditure per capita (in pps_eu27_2020=100),unit,medium,Matches a unit pattern but appears in a mixed context.,3,2595,0,0,3,0,0,3,0,0,3,0,True,True,cell,National accounts indicator (ESA 2010)
Square metre,square metre,unit,high,Matches a unit pattern and appears exclusively in unit columns.,3,2416,0,0,3,3,0,0,3,0,0,0,True,False,cell,Unit of measure
Kilometres per thousand square kilometres,kilometres per thousand square kilometres,unit,high,Matches a unit pattern and appears exclusively in unit columns.,3,1304,0,0,3,3,0,0,3,0,0,0,True,False,cell,Unit of measure
6 000 km or over,6 000 km or over,unit,medium,Matches a unit pattern but appears in a mixed context.,3,977,0,0,3,0,0,3,0,0,3,0,True,False,cell,Distance
Thousand train-kilometres,thousand train-kilometres,unit,high,Matches a unit pattern and appears exclusively in unit columns.,3,839,0,0,3,3,0,0,3,0,0,0,True,False,cell,Unit of measure
"Chain linked volumes, Index 2010=100, per capita","chain linked volumes, index 2010=100, per capita",unit,high,Matches a unit pattern and appears exclusively in unit columns.,3,733,0,0,3,3,0,0,3,0,0,0,True,False,cell,Unit of measure
"Chain linked volumes, Index 2015=100, per capita","chain linked volumes, index 2015=100, per capita",unit,high,Matches a unit pattern and appears exclusively in unit columns.,3,733,0,0,3,3,0,0,3,0,0,0,True,False,cell,Unit of measure
"Chain linked volumes (2020), euro per capita","chain linked volumes (2020), euro per capita",unit,high,Matches a unit pattern and appears exclusively in unit columns.,3,713,0,0,3,3,0,0,3,0,0,0,True,False,cell,Unit of measure
"Chain linked volumes, Index 2020=100, per capita","chain linked volumes, index 2020=100, per capita",unit,high,Matches a unit pattern and appears exclusively in unit columns.,3,713,0,0,3,3,0,0,3,0,0,0,True,False,cell,Unit of measure
Tonnes of oil equivalent (TOE) per capita,tonnes of oil equivalent (toe) per capita,unit,high,Matches a unit pattern and appears exclusively in unit columns.,3,604,0,0,3,3,0,0,3,0,0,0,True,False,cell,Unit of measure
Lorries <= 3.5 tonnes,lorries <= 3.5 tonnes,unit,medium,Matches a unit pattern but appears in a mixed context.,3,537,0,0,3,0,0,3,0,0,3,0,True,False,cell,Vehicles
"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita","current prices, purchasing power standard (pps, eu27 from 2020) per capita",unit,high,Matches a unit pattern and appears exclusively in unit columns.,3,431,0,0,3,3,0,0,3,0,0,0,True,True,cell,Unit of measure
Square metres per capita,square metres per capita,unit,high,Matches a unit pattern and appears exclusively in unit columns.,3,376,0,0,3,3,0,0,3,0,0,0,True,False,cell,Unit of measure
Million tonnes of oil equivalent,million tonnes of oil equivalent,unit,high,Matches a unit pattern and appears exclusively in unit columns.,3,276,0,0,3,3,0,0,3,0,0,0,True,False,cell,Unit of measure
Percentage of world total,percentage of world total,unit,high,Matches a unit pattern and appears exclusively in unit columns.,3,259,0,0,3,3,0,0,3,0,0,0,True,True,cell,Unit of measure
Percentage of world total - 1-year change,percentage of world total - 1-year change,unit,high,Matches a unit pattern and appears exclusively in unit columns.,3,239,0,0,3,3,0,0,3,0,0,0,True,True,cell,Unit of measure
Lorries > 6 tonnes,lorries > 6 tonnes,unit,medium,Matches a unit pattern but appears in a mixed context.,3,216,0,0,3,0,0,3,0,0,3,0,True,False,cell,Vehicles
Lorries from > 3.5 to <= 6 tonnes,lorries from > 3.5 to <= 6 tonnes,unit,medium,Matches a unit pattern but appears in a mixed context.,3,212,0,0,3,0,0,3,0,0,3,0,True,False,cell,Vehicles
Percentage of total revenues from taxes and social contributions (excluding imputed social contributions),percentage of total revenues from taxes and social contributions (excluding imputed social contributions),unit,high,Matches a unit pattern and appears exclusively in unit columns.,3,186,0,0,3,3,0,0,3,0,0,0,True,True,cell,Unit of measure
Goods road motor vehicles > 3.5 tonnes,goods road motor vehicles > 3.5 tonnes,unit,medium,Matches a unit pattern but appears in a mixed context.,3,149,0,0,3,0,0,3,0,0,3,0,True,False,cell,Vehicles
Real effective exchange rate (deflator: consumer price index - 20 trading partners - euro area from 2023),real effective exchange rate (deflator: consumer price index - 20 trading partners - euro area from 2023),unit,medium,Matches a unit pattern but appears in a mixed context.,3,129,0,0,3,0,0,3,0,0,3,0,True,True,cell,Exchange rate
Nominal effective exchange rate - 19 trading partners (euro area from 2015),nominal effective exchange rate - 19 trading partners (euro area from 2015),unit,medium,Matches a unit pattern but appears in a mixed context.,3,126,0,0,3,0,0,3,0,0,3,0,True,True,cell,Exchange rate
Real effective exchange rate (deflator: consumer price index - 19 trading partners - euro area from 2015),real effective exchange rate (deflator: consumer price index - 19 trading partners - euro area from 2015),unit,medium,Matches a unit pattern but appears in a mixed context.,3,126,0,0,3,0,0,3,0,0,3,0,True,True,cell,Exchange rate
Financial account; other investment; currency and deposits in Euro currency,financial account; other investment; currency and deposits in euro currency,unit,medium,Matches a unit pattern but appears in a mixed context.,3,122,0,0,3,0,0,3,0,0,3,0,True,False,cell,Balance of payments item
"Index, 1990=100","index, 1990=100",unit,high,Matches a unit pattern and appears exclusively in unit columns.,3,77,0,0,3,3,0,0,3,0,0,0,True,False,cell,Unit of measure
Curtain material (1 m2),curtain material (1 m2),unit,medium,Matches a unit pattern but appears in a mixed context.,3,68,0,0,3,0,0,3,0,0,3,0,True,False,cell,Classification of individual consumption by purpose (COICOP)
Milligrams per litre,milligrams per litre,unit,high,Matches a unit pattern and appears exclusively in unit columns.,3,66,0,0,3,3,0,0,3,0,0,0,True,False,cell,Unit of measure
Köln-Kalk Nord Km - Gremberg Nord,köln-kalk nord km - gremberg nord,unit,medium,Matches a unit pattern but appears in a mixed context.,3,12,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2010)|Rail network segment (2020)
Köln-Kalk Nord Km - Vingst,köln-kalk nord km - vingst,unit,medium,Matches a unit pattern but appears in a mixed context.,3,12,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2010)|Rail network segment (2020)
"A Coruña S.Diego - Aguja Km. 545,4","a coruña s.diego - aguja km. 545,4",unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2010)|Rail network segment (2020)
Ag.Clas.Km 100.4 - Reus,ag.clas.km 100.4 - reus,unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2005)|Rail network segment (2010)
Ag.Clas.Km 100.4 - Tarragona-Classi,ag.clas.km 100.4 - tarragona-classi,unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2005)|Rail network segment (2010)
Ag.Clas.Km.272 - Tarragona,ag.clas.km.272 - tarragona,unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2005)|Rail network segment (2010)
Ag.Clas.Km.272 - Tarragona-Classi,ag.clas.km.272 - tarragona-classi,unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2005)|Rail network segment (2010)
Agu.Cla Km.146.1 - Alcazar San Juan,agu.cla km.146.1 - alcazar san juan,unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2005)|Rail network segment (2010)
Agu.Cla Km.146.1 - Alczar S.J.Carga,agu.cla km.146.1 - alczar s.j.carga,unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2005)|Rail network segment (2010)
Aguja Km 5.7 - Algodor,aguja km 5.7 - algodor,unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2005)|Rail network segment (2010)
Aguja Km 5.7 - Asland,aguja km 5.7 - asland,unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2005)|Rail network segment (2010)
Aguja Km 5.7 - Villaluenga-Yunc,aguja km 5.7 - villaluenga-yunc,unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2005)|Rail network segment (2010)
"Aguja Km. 1,337 - Cordoba-El Higue","aguja km. 1,337 - cordoba-el higue",unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2005)|Rail network segment (2010)
Aguja Km. 1.4 - Madrid At. Cerca,aguja km. 1.4 - madrid at. cerca,unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2005)|Rail network segment (2010)
Aguja Km. 1.4 - Pta. De Atocha,aguja km. 1.4 - pta. de atocha,unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2005)|Rail network segment (2010)
"Aguja Km. 23,2 - Cerdanyola Univ.","aguja km. 23,2 - cerdanyola univ.",unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2005)|Rail network segment (2010)
"Aguja Km. 23,2 - Mollet-Sant Fost","aguja km. 23,2 - mollet-sant fost",unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2005)|Rail network segment (2010)
"Aguja Km. 4,014 - Bif. Rubi","aguja km. 4,014 - bif. rubi",unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2005)|Rail network segment (2010)
"Aguja Km. 4,014 - Castellbisbal","aguja km. 4,014 - castellbisbal",unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2005)|Rail network segment (2010)
"Aguja Km. 4,014 - Rubi","aguja km. 4,014 - rubi",unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2005)|Rail network segment (2010)
"Aguja Km. 545,4 - A Coruña S.Diego","aguja km. 545,4 - a coruña s.diego",unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2010)|Rail network segment (2020)
"Aguja Km. 79,347 - Bif. Papiol","aguja km. 79,347 - bif. papiol",unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2005)|Rail network segment (2010)
"Aguja Km. 79,347 - Bif. Rubi","aguja km. 79,347 - bif. rubi",unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2005)|Rail network segment (2010)
"Aguja Km. 79,347 - Castellbisbal","aguja km. 79,347 - castellbisbal",unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2005)|Rail network segment (2010)
Alcazar San Juan - Agu.Cla Km.146.1,alcazar san juan - agu.cla km.146.1,unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2005)|Rail network segment (2010)
Alczar S.J.Carga - Agu.Cla Km.146.1,alczar s.j.carga - agu.cla km.146.1,unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2005)|Rail network segment (2010)
Algodor - Aguja Km 5.7,algodor - aguja km 5.7,unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2005)|Rail network segment (2010)
"Antequer-Sta Ana - Pk Km. 82,5","antequer-sta ana - pk km. 82,5",unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2010)|Rail network segment (2020)
Asland - Aguja Km 5.7,asland - aguja km 5.7,unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2005)|Rail network segment (2010)
"Ayerbe - Hoya H-Ag Km 2,3","ayerbe - hoya h-ag km 2,3",unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2010)|Rail network segment (2020)
"Bif Huesca - Km. 40,0","bif huesca - km. 40,0",unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2010)|Rail network segment (2020)
Bif Rubena-Ag Km - Bif. Rubena,bif rubena-ag km - bif. rubena,unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2010)|Rail network segment (2020)
Bif Rubena-Ag Km - Burgos-R.De Lima,bif rubena-ag km - burgos-r.de lima,unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2010)|Rail network segment (2020)
Bif Rubena-Ag Km - Villafria,bif rubena-ag km - villafria,unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2010)|Rail network segment (2020)
"Bif Torrejon Vel - Gav-Ag.Km.13,400","bif torrejon vel - gav-ag.km.13,400",unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2010)|Rail network segment (2020)
"Bif. Canfranc - Hoya H-Ag Km 2,3","bif. canfranc - hoya h-ag km 2,3",unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2010)|Rail network segment (2020)
"Bif. Hoya Huesca - Hoya H-Ag Km 2,3","bif. hoya huesca - hoya h-ag km 2,3",unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2010)|Rail network segment (2020)
"Bif. Malaga-A.V. - Pk Km. 17,3","bif. malaga-a.v. - pk km. 17,3",unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2010)|Rail network segment (2020)
"Bif. Malaga-A.V. - Pk Km. 394,4","bif. malaga-a.v. - pk km. 394,4",unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2010)|Rail network segment (2020)
"Bif. Papiol - Aguja Km. 79,347","bif. papiol - aguja km. 79,347",unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2005)|Rail network segment (2010)
"Bif. Plaza - Cim-Aguja Km.0,7","bif. plaza - cim-aguja km.0,7",unit,medium,Matches a unit pattern but appears in a mixed context.,3,9,0,0,3,0,0,3,0,0,3,0,True,False,cell,Rail network Segment (2015)|Rail network segment (2010)|Rail network segment (2020)
