term,normalized_term,category,confidence,reason,table_count,total_occurrences,header_table_count,title_table_count,cell_table_count,unit_context_table_count,measure_context_table_count,generic_context_table_count,unit_only_table_count,measure_only_table_count,generic_only_table_count,mixed_context_table_count,unit_lexical_match,measure_lexical_match,sources,columns
Innovation profile,innovation profile,dimension_name,high,Predominantly appears as a descriptive table header.,18,18,18,0,0,0,0,0,0,0,0,0,False,False,header,Innovation profile
Maturity,maturity,dimension_name,high,Predominantly appears as a descriptive table header.,18,18,18,0,0,0,0,0,0,0,0,0,False,False,header,Maturity
Health care,health care,dimension_name,high,Predominantly appears as a descriptive table header.,17,6866,17,0,1,0,0,1,0,0,1,0,False,False,cell|header,Health care
Distance,distance,dimension_name,high,Predominantly appears as a descriptive table header.,17,6791,10,0,7,0,0,7,0,0,7,0,False,False,cell|header,Distance|Reason|distance
indic_sb,indic_sb,dimension_name,high,Predominantly appears as a descriptive table header.,17,17,17,0,0,0,0,0,0,0,0,0,False,False,header,indic_sb
itm_newa,itm_newa,dimension_name,high,Predominantly appears as a descriptive table header.,17,17,17,0,0,0,0,0,0,0,0,0,False,False,header,itm_newa
Level of perception,level of perception,dimension_name,high,Predominantly appears as a descriptive table header.,17,17,17,0,0,0,0,0,0,0,0,0,False,False,header,Level of perception
Level of satisfaction,level of satisfaction,dimension_name,high,Predominantly appears as a descriptive table header.,17,17,17,0,0,0,0,0,0,0,0,0,False,False,header,Level of satisfaction
Marital status,marital status,dimension_name,high,Predominantly appears as a descriptive table header.,17,17,17,0,0,0,0,0,0,0,0,0,False,False,header,Marital status
Reporting airport,reporting airport,dimension_name,high,Predominantly appears as a descriptive table header.,17,17,17,0,0,0,0,0,0,0,0,0,False,False,header,Reporting airport
Type of innovation,type of innovation,dimension_name,high,Predominantly appears as a descriptive table header.,17,17,17,0,0,0,0,0,0,0,0,0,False,False,header,Type of innovation
Fruit species and groups of varieties,fruit species and groups of varieties,dimension_name,high,Predominantly appears as a descriptive table header.,16,16,16,0,0,0,0,0,0,0,0,0,False,False,header,Fruit species and groups of varieties
Level of knowledge,level of knowledge,dimension_name,high,Predominantly appears as a descriptive table header.,16,16,16,0,0,0,0,0,0,0,0,0,False,False,header,Level of knowledge
Means testing,means testing,dimension_name,high,Predominantly appears as a descriptive table header.,16,16,16,0,0,0,0,0,0,0,0,0,False,True,header,Means testing
Plantation density,plantation density,dimension_name,high,Predominantly appears as a descriptive table header.,16,16,16,0,0,0,0,0,0,0,0,0,False,False,header,Plantation density
Statistical Classification of Products by Activity (CPA 2.1),statistical classification of products by activity (cpa 2.1),dimension_name,high,Predominantly appears as a descriptive table header.,16,16,16,0,0,0,0,0,0,0,0,0,False,False,header,Statistical Classification of Products by Activity (CPA 2.1)
Wine-grape vine variety,wine-grape vine variety,dimension_name,high,Predominantly appears as a descriptive table header.,16,16,16,0,0,0,0,0,0,0,0,0,False,False,header,Wine-grape vine variety
Housing,housing,dimension_name,high,Predominantly appears as a descriptive table header.,15,16681,9,0,6,0,0,6,0,0,6,0,False,False,cell|header,Classification of the functions of government (COFOG 1999)|Housing|Main expenditure type|Social protection function
At risk of poverty - Yes/No,at risk of poverty - yes/no,dimension_name,high,Predominantly appears as a descriptive table header.,15,15,15,0,0,0,0,0,0,0,0,0,False,False,header,At risk of poverty - Yes/No
Legal provision,legal provision,dimension_name,high,Predominantly appears as a descriptive table header.,15,15,15,0,0,0,0,0,0,0,0,0,False,False,header,Legal provision
Sourcing activity,sourcing activity,dimension_name,high,Predominantly appears as a descriptive table header.,15,15,15,0,0,0,0,0,0,0,0,0,False,False,header,Sourcing activity
Type of vessel,type of vessel,dimension_name,high,Predominantly appears as a descriptive table header.,15,15,15,0,0,0,0,0,0,0,0,0,False,False,header,Type of vessel
Working time on specific task,working time on specific task,dimension_name,high,Predominantly appears as a descriptive table header.,15,15,15,0,0,0,0,0,0,0,0,0,False,False,header,Working time on specific task
1 Août-7 Août 2016,1 août-7 août 2016,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,1 Août-7 Août 2016
1 Août-7 Août 2022,1 août-7 août 2022,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,1 Août-7 Août 2022
1 Avril-7 Avril 2019,1 avril-7 avril 2019,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,1 Avril-7 Avril 2019
1 Février-7 Février 2016,1 février-7 février 2016,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,1 Février-7 Février 2016
1 Février-7 Février 2021,1 février-7 février 2021,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,1 Février-7 Février 2021
1 Janvier-7 Janvier 2018,1 janvier-7 janvier 2018,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,1 Janvier-7 Janvier 2018
1 Juillet-7 Juillet 2019,1 juillet-7 juillet 2019,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,1 Juillet-7 Juillet 2019
1 Juin-7 Juin 2015,1 juin-7 juin 2015,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,1 Juin-7 Juin 2015
1 Juin-7 Juin 2020,1 juin-7 juin 2020,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,1 Juin-7 Juin 2020
1 Mai-7 Mai 2017,1 mai-7 mai 2017,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,1 Mai-7 Mai 2017
1 Mars-7 Mars 2021,1 mars-7 mars 2021,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,1 Mars-7 Mars 2021
1 Novembre-7 Novembre 2021,1 novembre-7 novembre 2021,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,1 Novembre-7 Novembre 2021
1 Octobre-7 Octobre 2018,1 octobre-7 octobre 2018,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,1 Octobre-7 Octobre 2018
10 Août-16 Août 2015,10 août-16 août 2015,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,10 Août-16 Août 2015
10 Août-16 Août 2020,10 août-16 août 2020,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,10 Août-16 Août 2020
10 Avril-16 Avril 2017,10 avril-16 avril 2017,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,10 Avril-16 Avril 2017
10 Décembre-16 Décembre 2018,10 décembre-16 décembre 2018,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,10 Décembre-16 Décembre 2018
10 Février-16 Février 2020,10 février-16 février 2020,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,10 Février-16 Février 2020
10 Janvier-16 Janvier 2022,10 janvier-16 janvier 2022,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,10 Janvier-16 Janvier 2022
10 Juillet-16 Juillet 2017,10 juillet-16 juillet 2017,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,10 Juillet-16 Juillet 2017
10 Juin-16 Juin 2019,10 juin-16 juin 2019,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,10 Juin-16 Juin 2019
10 Mai-16 Mai 2021,10 mai-16 mai 2021,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,10 Mai-16 Mai 2021
10 Octobre-16 Octobre 2016,10 octobre-16 octobre 2016,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,10 Octobre-16 Octobre 2016
10 Octobre-16 Octobre 2022,10 octobre-16 octobre 2022,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,10 Octobre-16 Octobre 2022
10 Septembre-16 Septembre 2018,10 septembre-16 septembre 2018,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,10 Septembre-16 Septembre 2018
11 Avril-17 Avril 2016,11 avril-17 avril 2016,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,11 Avril-17 Avril 2016
11 Avril-17 Avril 2022,11 avril-17 avril 2022,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,11 Avril-17 Avril 2022
11 Décembre-17 Décembre 2017,11 décembre-17 décembre 2017,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,11 Décembre-17 Décembre 2017
11 Février-17 Février 2019,11 février-17 février 2019,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,11 Février-17 Février 2019
11 Janvier-17 Janvier 2016,11 janvier-17 janvier 2016,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,11 Janvier-17 Janvier 2016
11 Janvier-17 Janvier 2021,11 janvier-17 janvier 2021,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,11 Janvier-17 Janvier 2021
11 Juillet-17 Juillet 2016,11 juillet-17 juillet 2016,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,11 Juillet-17 Juillet 2016
11 Juillet-17 Juillet 2022,11 juillet-17 juillet 2022,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,11 Juillet-17 Juillet 2022
11 Juin-17 Juin 2018,11 juin-17 juin 2018,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,11 Juin-17 Juin 2018
11 Mai-17 Mai 2015,11 mai-17 mai 2015,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,11 Mai-17 Mai 2015
11 Mai-17 Mai 2020,11 mai-17 mai 2020,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,11 Mai-17 Mai 2020
11 Mars-17 Mars 2019,11 mars-17 mars 2019,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,11 Mars-17 Mars 2019
11 Novembre-17 Novembre 2019,11 novembre-17 novembre 2019,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,11 Novembre-17 Novembre 2019
11 Octobre-17 Octobre 2021,11 octobre-17 octobre 2021,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,11 Octobre-17 Octobre 2021
11 Septembre-17 Septembre 2017,11 septembre-17 septembre 2017,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,11 Septembre-17 Septembre 2017
12 Août-18 Août 2019,12 août-18 août 2019,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,12 Août-18 Août 2019
12 Avril-18 Avril 2021,12 avril-18 avril 2021,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,12 Avril-18 Avril 2021
12 Décembre-18 Décembre 2016,12 décembre-18 décembre 2016,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,12 Décembre-18 Décembre 2016
12 Décembre-18 Décembre 2022,12 décembre-18 décembre 2022,dimension_name,high,Predominantly appears as a descriptive table header.,14,14,14,0,0,0,0,0,0,0,0,0,False,False,header,12 Décembre-18 Décembre 2022
