term,normalized_term,category,confidence,reason,table_count,total_occurrences,header_table_count,title_table_count,cell_table_count,unit_context_table_count,measure_context_table_count,generic_context_table_count,unit_only_table_count,measure_only_table_count,generic_only_table_count,mixed_context_table_count,unit_lexical_match,measure_lexical_match,sources,columns
Average class size at ISCED 2,average class size at isced 2,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,1,34,0,0,1,0,1,0,0,1,0,0,False,True,cell,Education indicator
Current level of capacity utilization (%),current level of capacity utilization (%),measure,high,Predominantly appears exclusively in statistical measure columns.,1,34,0,0,1,0,1,0,0,1,0,0,False,False,cell,Indicator
Economic sentiment indicator,economic sentiment indicator,measure,high,Predominantly appears exclusively in statistical measure columns.,1,34,0,1,1,0,1,0,0,1,0,0,False,False,cell|title,Indicator|title
"Financial aid to students as % of total public expenditure on education, at tertiary level of education (ISCED 56)","financial aid to students as % of total public expenditure on education, at tertiary level of education (isced 56)",measure,high,Matches a measure pattern and appears in a statistical-indicator column.,1,34,0,0,1,0,1,0,0,1,0,0,False,True,cell,Education indicator
Construction confidence indicator,construction confidence indicator,measure,high,Predominantly appears exclusively in statistical measure columns.,1,33,0,0,1,0,1,0,0,1,0,0,False,False,cell,Indicator
Consumer confidence indicator,consumer confidence indicator,measure,high,Predominantly appears exclusively in statistical measure columns.,1,33,0,0,1,0,1,0,0,1,0,0,False,False,cell,Indicator
Employment expectations indicator over the next 3 months,employment expectations indicator over the next 3 months,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,1,33,0,0,1,0,1,0,0,1,0,0,False,True,cell,Indicator
Employment expectations over the next 3 months - construction,employment expectations over the next 3 months - construction,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,1,33,0,0,1,0,1,0,0,1,0,0,False,True,cell,Indicator
Employment expectations over the next 3 months - industry,employment expectations over the next 3 months - industry,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,1,33,0,0,1,0,1,0,0,1,0,0,False,True,cell,Indicator
Industrial confidence indicator,industrial confidence indicator,measure,high,Predominantly appears exclusively in statistical measure columns.,1,33,0,0,1,0,1,0,0,1,0,0,False,False,cell,Indicator
Job vacancy rate,job vacancy rate,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,1,33,0,0,1,0,1,0,0,1,0,0,False,True,cell,Employment indicator
Number of job vacancies,number of job vacancies,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,1,33,0,0,1,0,1,0,0,1,0,0,False,True,cell,Employment indicator
Country weights for EEA (European Economic Area),country weights for eea (european economic area),measure,high,Predominantly appears exclusively in statistical measure columns.,1,32,0,0,1,0,1,0,0,1,0,0,False,False,cell,Statistical information
Employment expectations over the next 3 months - retail trade,employment expectations over the next 3 months - retail trade,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,1,32,0,0,1,0,1,0,0,1,0,0,False,True,cell,Indicator
Employment expectations over the next 3 months - services,employment expectations over the next 3 months - services,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,1,32,0,0,1,0,1,0,0,1,0,0,False,True,cell,Indicator
"Index of total public expenditure on education in constant prices (2000 = 100), for all levels of education combined","index of total public expenditure on education in constant prices (2000 = 100), for all levels of education combined",measure,high,Matches a measure pattern and appears in a statistical-indicator column.,1,32,0,0,1,0,1,0,0,1,0,0,True,True,cell,Education indicator
Largest company - electricity generation,largest company - electricity generation,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,1,32,0,0,1,0,1,0,0,1,0,0,False,True,cell,Energy market indicator
Retail confidence indicator,retail confidence indicator,measure,high,Predominantly appears exclusively in statistical measure columns.,1,32,0,0,1,0,1,0,0,1,0,0,False,False,cell,Indicator
Services confidence indicator,services confidence indicator,measure,high,Predominantly appears exclusively in statistical measure columns.,1,32,0,0,1,0,1,0,0,1,0,0,False,False,cell,Indicator
Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),measure,high,Matches a measure pattern and appears in a statistical-indicator column.,1,31,0,0,1,0,1,0,0,1,0,0,True,True,cell,Health indicator
Index of the number of serious accidents at work per 100 thousand persons in employment (1998=100),index of the number of serious accidents at work per 100 thousand persons in employment (1998=100),measure,high,Matches a measure pattern and appears in a statistical-indicator column.,1,31,0,0,1,0,1,0,0,1,0,0,True,True,cell,Health indicator
"Country weights for European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","country weights for european union (eu6-1958, eu9-1973, eu10-1981, eu12-1986, eu15-1995, eu25-2004, eu27-2007, eu28-2013, eu27-2020)",measure,high,Predominantly appears exclusively in statistical measure columns.,1,30,0,0,1,0,1,0,0,1,0,0,False,False,cell,Statistical information
Cooling degree days,cooling degree days,measure,high,Predominantly appears exclusively in statistical measure columns.,1,29,0,0,1,0,1,0,0,1,0,0,False,False,cell,Energy indicator
Heating degree days,heating degree days,measure,high,Predominantly appears exclusively in statistical measure columns.,1,29,0,0,1,0,1,0,0,1,0,0,False,False,cell,Energy indicator
Index of the number of serious accidents at work for men per 100 thousand males in employment (1998=100),index of the number of serious accidents at work for men per 100 thousand males in employment (1998=100),measure,high,Matches a measure pattern and appears in a statistical-indicator column.,1,28,0,0,1,0,1,0,0,1,0,0,True,True,cell,Health indicator
Index of the number of serious accidents at work for women per 100 thousand females in employment (1998=100),index of the number of serious accidents at work for women per 100 thousand females in employment (1998=100),measure,high,Matches a measure pattern and appears in a statistical-indicator column.,1,28,0,0,1,0,1,0,0,1,0,0,True,True,cell,Health indicator
Sample,sample,measure,high,Predominantly appears exclusively in statistical measure columns.,1,28,0,0,1,0,1,0,0,1,0,0,False,False,cell,Statistical information
Share of exports to EU in total exports (%),share of exports to eu in total exports (%),measure,high,Matches a measure pattern and appears in a statistical-indicator column.,1,28,0,0,1,0,1,0,0,1,0,0,False,True,cell,External trade indicator
Share of imports from EU in total imports (%),share of imports from eu in total imports (%),measure,high,Matches a measure pattern and appears in a statistical-indicator column.,1,28,0,0,1,0,1,0,0,1,0,0,False,True,cell,External trade indicator
Terms of trade (export/import),terms of trade (export/import),measure,high,Predominantly appears exclusively in statistical measure columns.,1,28,0,0,1,0,1,0,0,1,0,0,False,False,cell,External trade indicator
Volume ratio (export/import),volume ratio (export/import),measure,high,Matches a measure pattern and appears in a statistical-indicator column.,1,28,0,0,1,0,1,0,0,1,0,0,False,True,cell,External trade indicator
Bed-days,bed-days,measure,high,Predominantly appears exclusively in statistical measure columns.,1,26,0,0,1,0,1,0,0,1,0,0,False,False,cell,Health indicator
Day cases (total number),day cases (total number),measure,high,Matches a measure pattern and appears in a statistical-indicator column.,1,24,0,0,1,0,1,0,0,1,0,0,False,True,cell,Health indicator
Discharges,discharges,measure,high,Predominantly appears exclusively in statistical measure columns.,1,24,0,0,1,0,1,0,0,1,0,0,False,False,cell,Health indicator
Nitrate in groundwater,nitrate in groundwater,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,22,0,1,1,0,0,1,0,0,1,0,False,True,cell|title,Water pollutants|title
Life expectancy at birth,life expectancy at birth,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,1,21,0,0,1,0,1,0,0,1,0,0,False,True,cell,Demographic indicator
Share of exports by partner (%),share of exports by partner (%),measure,high,Matches a measure pattern and appears in a statistical-indicator column.,1,20,0,0,1,0,1,0,0,1,0,0,False,True,cell,External trade indicator
Share of imports by partner (%),share of imports by partner (%),measure,high,Matches a measure pattern and appears in a statistical-indicator column.,1,20,0,0,1,0,1,0,0,1,0,0,False,True,cell,External trade indicator
Mean age at first marriage,mean age at first marriage,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,1,15,0,0,1,0,1,0,0,1,0,0,False,True,cell,Demographic indicator
Production of chemicals,production of chemicals,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,1,13,0,0,1,0,1,0,0,1,0,0,False,True,cell,Environment indicator
Number of bed-places,number of bed-places,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,1,12,0,1,1,0,1,0,0,1,0,0,False,True,cell|title,Tourism indicator|title
Number of establishments,number of establishments,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,1,12,0,0,1,0,1,0,0,1,0,0,False,True,cell,Tourism indicator
"Nights spent, total","nights spent, total",measure,high,Matches a measure pattern and appears in a statistical-indicator column.,1,10,0,0,1,0,1,0,0,1,0,0,False,True,cell,Tourism indicator
Share of national exports in world exports (%),share of national exports in world exports (%),measure,high,Matches a measure pattern and appears in a statistical-indicator column.,1,10,0,0,1,0,1,0,0,1,0,0,False,True,cell,External trade indicator
Share of national imports in world imports (%),share of national imports in world imports (%),measure,high,Matches a measure pattern and appears in a statistical-indicator column.,1,10,0,0,1,0,1,0,0,1,0,0,False,True,cell,External trade indicator
